

Starting up round 14:54:33
---------------------
[15:22:40]HREF: 15:22 BakaZloy (usr:BakaZloy) || _src_=prefs;preference=age;task=input
[15:24:02]HREF: 15:24 BakaZloy (usr:BakaZloy) || _src_=prefs;preference=h_style;task=input
[15:24:17]HREF: 15:24 EngineerConager (usr:Dell Conrad) || The communications console src=[0x2016d1a];operation=announce
[15:25:06]HREF: 15:25 Sewa (usr:Kelvin Focell) || Kelvin Focell src=[0x3000092];track=[0x3000087]
[15:26:10]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=custom
[15:26:31]HREF: 15:26 EngineerConager (usr:Dell Conrad) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:33]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=close
[15:26:35]HREF: 15:26 KluexTheSunborn (usr:Bob Ross) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:35]HREF: 15:26 Artyom Clark (usr:Artyom Clark) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:36]HREF: 15:26 NIKIGO (usr:Colten Stange) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:36]HREF: 15:26 EngineerConager (usr:Dell Conrad) || /datum/controller/vote src=[0x21000002];vote=close
[15:26:36]HREF: 15:26 Artyom Clark (usr:Artyom Clark) || /datum/controller/vote src=[0x21000002];vote=close
[15:26:37]HREF: 15:26 KluexTheSunborn (usr:Bob Ross) || /datum/controller/vote src=[0x21000002];vote=close
[15:26:39]HREF: 15:26 Das228 (usr:Osmund Howard) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:41]HREF: 15:26 Das228 (usr:Osmund Howard) || /datum/controller/vote src=[0x21000002];vote=close
[15:26:46]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:46]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:47]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:48]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:49]HREF: 15:26 Sewa (usr:Kelvin Focell) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:50]HREF: 15:26 Artyuom (usr:Johnny Vietnam) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:51]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:51]HREF: 15:26 Artyuom (usr:Johnny Vietnam) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:52]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:53]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:54]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:54]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:55]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:56]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:57]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:58]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:26:59]HREF: 15:26 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=1
[15:27:22]HREF: 15:27 Sewa (usr:Kelvin Focell) || /datum/controller/vote src=[0x21000002];vote=1
[15:27:23]HREF: 15:27 Sewa (usr:Kelvin Focell) || /datum/controller/vote src=[0x21000002];vote=1
[15:27:24]HREF: 15:27 Sewa (usr:Kelvin Focell) || /datum/controller/vote src=[0x21000002];vote=1
[15:27:26]HREF: 15:27 Sewa (usr:Kelvin Focell) || /datum/controller/vote src=[0x21000002];vote=close
[15:27:27]HREF: 15:27 NIKIGO (usr:Colten Stange) || /datum/controller/vote src=[0x21000002];vote=close
[15:27:33]HREF: 15:27 BlackCrystalic (usr:Blacky 'GG' Crysis) || /datum/controller/vote src=[0x21000002];vote=close
